symbol,name,industry,series,isin,exchange,trading_symbol,scrip_code,search_aliases,enabled
PILANIINVS,Pilani Investment and Industries Corporation Limited,NSE Equity,EQ,INE417C01014,NSE,PILANIINVS,,PILANIINVS INE417C01014 539883 PILANIINVS Pilani Investment and Industries Corporation Ltd,true
PILITA,PIL ITALICA LIFESTYLE LIMITED,NSE Equity,BE,INE600A01035,NSE,PILITA,,PILITA INE600A01035 500327 PILITA Pil Italica Lifestyle Ltd,true
PINELABS,Pine Labs Limited,Financial Services,EQ,INE15B701018,NSE,PINELABS,,PINELABS INE15B701018 544606 PINELABS Pine Labs Ltd,true
PIONEEREMB,Pioneer Embroideries Limited,NSE Equity,EQ,INE156C01018,NSE,PIONEEREMB,,PIONEEREMB INE156C01018 514300 PIONEEREMB Pioneer Embroideries Ltd,true
PIONRINV,Pioneer Investcorp Limited,NSE Equity,EQ,INE746D01014,NSE,PIONRINV,,PIONRINV INE746D01014 507864 PIONRINV Pioneer Investcorp Ltd,true
PIRAMALFIN,Piramal Finance Limited,Financial Services,EQ,INE202B01038,NSE,PIRAMALFIN,,PIRAMALFIN INE202B01038 544597 PIRAMALFIN Piramal Finance Ltd,true
PITTIENG,Pitti Engineering Limited,NSE Equity,EQ,INE450D01021,NSE,PITTIENG,,PITTIENG INE450D01021 513519 PITTIENG Pitti Engineering Ltd,true
PIXTRANS,Pix Transmissions Limited,NSE Equity,EQ,INE751B01018,NSE,PIXTRANS,,PIXTRANS INE751B01018 500333 PIXTRANS Pix Transmissions Ltd,true
PKTEA,The Peria Karamalai Tea & Produce Company Limited,NSE Equity,EQ,INE431F01018,NSE,PKTEA,,PKTEA INE431F01018,true
PLASTIBLEN,Plastiblends India Limited,NSE Equity,EQ,INE083C01022,NSE,PLASTIBLEN,,PLASTIBLEN INE083C01022 523648 PLASTIBLEN Plastiblends India Ltd,true
PLATIND,Platinum Industries Limited,NSE Equity,EQ,INE0PT501018,NSE,PLATIND,,PLATIND INE0PT501018 544134 PLATIND Platinum Industries Ltd,true
PLAZACABLE,Plaza Wires Limited,NSE Equity,BE,INE0INJ01017,NSE,PLAZACABLE,,PLAZACABLE INE0INJ01017 544003 PLAZACABLE Plaza Wires Ltd,true
PML,Paul Merchants Limited,NSE Equity,EQ,INE291E01019,NSE,PML,,PML INE291E01019 539113 PML Paul Merchants Ltd,true
PNB,Punjab National Bank,Financial Services,EQ,INE160A01022,NSE,PNB,,PNB INE160A01022 532461 PNB Punjab National Bank,true
PNBGILTS,PNB Gilts Limited,NSE Equity,EQ,INE859A01011,NSE,PNBGILTS,,PNBGILTS INE859A01011 532366 PNBGILTS PNB Gilts Ltd,true
PNBHOUSING,PNB Housing Finance Limited,Financial Services,EQ,INE572E01012,NSE,PNBHOUSING,,PNBHOUSING INE572E01012 540173 PNBHOUSING PNB Housing Finance Ltd,true
PNC,Pritish Nandy Communications Limited,NSE Equity,EQ,INE392B01011,NSE,PNC,,PNC INE392B01011 532387 PNC Pritish Nandy Communications Ltd,true
PNCINFRA,PNC Infratech Limited,NSE Equity,EQ,INE195J01029,NSE,PNCINFRA,,PNCINFRA INE195J01029 539150 PNCINFRA PNC Infratech Ltd,true
PNGJL,P N Gadgil Jewellers Limited,NSE Equity,EQ,INE953R01016,NSE,PNGJL,,PNGJL INE953R01016 544256 PNGJL P N Gadgil Jewellers Ltd,true
PNGSREVA,PNGS Reva Diamond Jewellery Limited,NSE Equity,EQ,INE1RDG01013,NSE,PNGSREVA,,PNGSREVA INE1RDG01013 544718 PNGSREVA PNGS Reva Diamond Jewellery Ltd,true
POCL,Pondy Oxides & Chemicals Limited,NSE Equity,EQ,INE063E01061,NSE,POCL,,POCL INE063E01061 532626 POCL Pondy Oxides & Chemicals Ltd,true
PODDARMENT,Poddar Pigments Limited,NSE Equity,EQ,INE371C01013,NSE,PODDARMENT,,PODDARMENT INE371C01013 524570 PODDARMENT Poddar Pigments Ltd,true
POKARNA,Pokarna Limited,NSE Equity,EQ,INE637C01025,NSE,POKARNA,,POKARNA INE637C01025 532486 POKARNA Pokarna Ltd,true
POLICYBZR,PB Fintech Limited,Financial Services,EQ,INE417T01026,NSE,POLICYBZR,,POLICYBZR INE417T01026 543390 POLICYBZR PB Fintech Ltd,true
POLYCAB,Polycab India Limited,Capital Goods,EQ,INE455K01017,NSE,POLYCAB,,POLYCAB INE455K01017 542652 POLYCAB Polycab India Ltd,true
POLYMED,Poly Medicure Limited,Healthcare,EQ,INE205C01021,NSE,POLYMED,,POLYMED INE205C01021 531768 POLYMED Poly Medicure Ltd,true
POLYPLEX,Polyplex Corporation Limited,NSE Equity,EQ,INE633B01018,NSE,POLYPLEX,,POLYPLEX INE633B01018 524051 POLYPLEX Polyplex Corporation Ltd,true
PONNIERODE,Ponni Sugars (Erode) Limited,NSE Equity,EQ,INE838E01017,NSE,PONNIERODE,,PONNIERODE INE838E01017 532460 PONNIERODE Ponni Sugars (Erode) Ltd,true
POONAWALLA,Poonawalla Fincorp Limited,Financial Services,EQ,INE511C01022,NSE,POONAWALLA,,POONAWALLA INE511C01022 524000 POONAWALLA Poonawalla Fincorp Ltd,true
POWERGRID,Power Grid Corporation of India Limited,Power,EQ,INE752E01010,NSE,POWERGRID,,POWERGRID INE752E01010 532898 POWERGRID Power Grid Corporation of India Ltd,true
POWERICA,Powerica Limited,NSE Equity,EQ,INE921L01032,NSE,POWERICA,,POWERICA INE921L01032 544744 POWERICA Powerica Ltd,true
POWERINDIA,Hitachi Energy India Limited,Capital Goods,EQ,INE07Y701011,NSE,POWERINDIA,,POWERINDIA INE07Y701011 543187 POWERINDIA Hitachi Energy India Ltd,true
POWERMECH,Power Mech Projects Limited,NSE Equity,EQ,INE211R01019,NSE,POWERMECH,,POWERMECH INE211R01019 539302 POWERMECH Power Mech Projects Ltd,true
PPAP,PPAP Automotive Limited,NSE Equity,BE,INE095I01015,NSE,PPAP,,PPAP INE095I01015 532934 PPAP PPAP Automotive Ltd,true
PPL,Prakash Pipes Limited,NSE Equity,BE,INE050001010,NSE,PPL,,PPL INE050001010 542684 PPL Prakash Pipes Ltd,true
PPLPHARMA,Piramal Pharma Limited,Healthcare,EQ,INE0DK501011,NSE,PPLPHARMA,,PPLPHARMA INE0DK501011 543635 PPLPHARMA Piramal Pharma Ltd,true
PRABHA,Prabha Energy Limited,NSE Equity,EQ,INE0I0M01023,NSE,PRABHA,,PRABHA INE0I0M01023 544379 PRABHA Prabha Energy Ltd,true
PRADPME,Pradeep Metals Limited,NSE Equity,BE,INE770A01010,NSE,PRADPME,,PRADPME INE770A01010 513532 PRADPME Pradeep Metals Ltd,true
PRAENG,Prajay Engineers Syndicate Limited,NSE Equity,EQ,INE505C01016,NSE,PRAENG,,PRAENG INE505C01016 531746 PRAENG Prajay Engineers Syndicate Ltd,true
PRAJIND,Praj Industries Limited,NSE Equity,EQ,INE074A01025,NSE,PRAJIND,,PRAJIND INE074A01025 522205 PRAJIND Praj Industries Ltd,true
PRAKASH,Prakash Industries Limited,NSE Equity,EQ,INE603A01013,NSE,PRAKASH,,PRAKASH INE603A01013 506022 PRAKASH Prakash Industries Ltd,true
PRAKASHSTL,Prakash Steelage Limited,NSE Equity,EQ,INE696K01024,NSE,PRAKASHSTL,,PRAKASHSTL INE696K01024 533239 PRAKASHSTL Prakash Steelage Ltd,true
PRAVEG,Praveg Limited,NSE Equity,EQ,INE722B01019,NSE,PRAVEG,,PRAVEG INE722B01019 531637 PRAVEG Praveg Ltd,true
PRAXIS,Praxis Home Retail Limited,NSE Equity,BE,INE546Y01022,NSE,PRAXIS,,PRAXIS INE546Y01022 540901 PRAXIS Praxis Home Retail Ltd,true
PRECAM,Precision Camshafts Limited,NSE Equity,EQ,INE484I01029,NSE,PRECAM,,PRECAM INE484I01029 539636 PRECAM Precision Camshafts Ltd,true
PRECOT,Precot Limited,NSE Equity,EQ,INE283A01014,NSE,PRECOT,,PRECOT INE283A01014,true
PRECWIRE,Precision Wires India Limited,NSE Equity,EQ,INE372C01037,NSE,PRECWIRE,,PRECWIRE INE372C01037 523539 PRECWIRE Precision Wires India Ltd,true
PREMCO,Premco Global Limited,NSE Equity,EQ,INE001E01012,NSE,PREMCO,,PREMCO INE001E01012 530331 PREMCO Premco Global Ltd,true
PREMEXPLN,Premier Explosives Limited,NSE Equity,EQ,INE863B01029,NSE,PREMEXPLN,,PREMEXPLN INE863B01029 526247 PREMEXPLN Premier Explosives Ltd,true
PREMIER,Premier Limited,NSE Equity,BE,INE342A01018,NSE,PREMIER,,PREMIER INE342A01018 500540 PREMIER Premier Ltd,true
PREMIERENE,Premier Energies Limited,Capital Goods,EQ,INE0BS701011,NSE,PREMIERENE,,PREMIERENE INE0BS701011 544238 PREMIERENE Premier Energies Ltd,true
PREMIERPOL,Premier Polyfilm Limited,NSE Equity,EQ,INE309M01020,NSE,PREMIERPOL,,PREMIERPOL INE309M01020 514354 PREMIERPOL Premier Polyfilm Ltd,true
PRESTIGE,Prestige Estates Projects Limited,Realty,EQ,INE811K01011,NSE,PRESTIGE,,PRESTIGE INE811K01011 533274 PRESTIGE Prestige Estates Projects Ltd,true
PRICOLLTD,Pricol Limited,NSE Equity,EQ,INE726V01018,NSE,PRICOLLTD,,PRICOLLTD INE726V01018 540293 PRICOLLTD Pricol Ltd,true
PRIMESECU,Prime Securities Limited,NSE Equity,EQ,INE032B01021,NSE,PRIMESECU,,PRIMESECU INE032B01021 500337 PRIMESECU Prime Securities Ltd,true
PRIMO,Primo Chemicals Limited,NSE Equity,EQ,INE607A01022,NSE,PRIMO,,PRIMO INE607A01022 506852 PRIMO Primo Chemicals Ltd,true
PRINCEPIPE,Prince Pipes And Fittings Limited,NSE Equity,EQ,INE689W01016,NSE,PRINCEPIPE,,PRINCEPIPE INE689W01016 542907 PRINCEPIPE Prince Pipes and Fittings Ltd,true
PRITI,Priti International Limited,NSE Equity,BE,INE974Z01015,NSE,PRITI,,PRITI INE974Z01015,true
PRITIKAUTO,Pritika Auto Industries Limited,NSE Equity,BE,INE583R01029,NSE,PRITIKAUTO,,PRITIKAUTO INE583R01029 539359 PRITIKAUTO Pritika Auto Industries Ltd,true
PRIVISCL,Privi Speciality Chemicals Limited,NSE Equity,EQ,INE959A01019,NSE,PRIVISCL,,PRIVISCL INE959A01019 530117 PRIVISCL Privi Speciality Chemicals Ltd,true
PROSTARM,Prostarm Info Systems Limited,NSE Equity,EQ,INE0BX301013,NSE,PROSTARM,,PROSTARM INE0BX301013 544410 PROSTARM Prostarm Info Systems Ltd,true
PROTEAN,Protean eGov Technologies Limited,NSE Equity,EQ,INE004A01022,NSE,PROTEAN,,PROTEAN INE004A01022 544021 PROTEAN Protean eGov Technologies Ltd,true
PROZONER,Prozone Realty Limited,NSE Equity,EQ,INE195N01013,NSE,PROZONER,,PROZONER INE195N01013 534675 PROZONER Prozone Realty Ltd,true
PRSMJOHNSN,Prism Johnson Limited,NSE Equity,EQ,INE010A01011,NSE,PRSMJOHNSN,,PRSMJOHNSN INE010A01011 500338 PRSMJOHNSN Prism Johnson Ltd,true
PRUDENT,Prudent Corporate Advisory Services Limited,NSE Equity,EQ,INE00F201020,NSE,PRUDENT,,PRUDENT INE00F201020 543527 PRUDENT Prudent Corporate Advisory Services Ltd,true
PRUDMOULI,Prudential Sugar Corporation Limited,NSE Equity,BE,INE024D01016,NSE,PRUDMOULI,,PRUDMOULI INE024D01016 500342 PRUDMOULI Prudential Sugar Corporation Ltd,true
PSB,Punjab & Sind Bank,NSE Equity,EQ,INE608A01012,NSE,PSB,,PSB INE608A01012 533295 PSB Punjab & Sind Bank,true
PSPPROJECT,PSP Projects Limited,NSE Equity,EQ,INE488V01015,NSE,PSPPROJECT,,PSPPROJECT INE488V01015 540544 PSPPROJECT PSP Projects Ltd,true
PTC,PTC India Limited,NSE Equity,EQ,INE877F01012,NSE,PTC,,PTC INE877F01012 532524 PTC PTC India Ltd,true
PTCIL,PTC Industries Limited,Capital Goods,EQ,INE596F01018,NSE,PTCIL,,PTCIL INE596F01018 539006 PTCIL PTC Industries Ltd,true
PTL,PTL Enterprises Limited,NSE Equity,EQ,INE034D01049,NSE,PTL,,PTL INE034D01049 509220 PTL PTL Enterprises Ltd,true
PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,NSE Equity,EQ,INE277B01014,NSE,PUNJABCHEM,,PUNJABCHEM INE277B01014 506618 PUNJABCHEM Punjab Chemicals & Crop Protection Ltd,true
PURVA,Puravankara Limited,NSE Equity,EQ,INE323I01011,NSE,PURVA,,PURVA INE323I01011 532891 PURVA Puravankara Ltd,true
PVP,PVP Ventures Limited,NSE Equity,EQ,INE362A01016,NSE,PVP,,PVP INE362A01016 517556 PVP PVP Ventures Ltd,true
PVRINOX,PVR INOX Limited,Media Entertainment & Publication,EQ,INE191H01014,NSE,PVRINOX,,PVRINOX INE191H01014 532689 PVRINOX PVR Inox Ltd,true
PVSL,Popular Vehicles and Services Limited,NSE Equity,EQ,INE772T01024,NSE,PVSL,,PVSL INE772T01024 544144 PVSL Popular Vehicles and Services Ltd,true
PWL,Physicswallah Limited,Consumer Services,EQ,INE0LP301011,NSE,PWL,,PWL INE0LP301011 544609 PWL Physicswallah Ltd,true
PYRAMID,Pyramid Technoplast Limited,NSE Equity,EQ,INE0MIS01010,NSE,PYRAMID,,PYRAMID INE0MIS01010 543969 PYRAMID Pyramid Technoplast Ltd,true
QMSMEDI,QMS Medical Allied Services Limited,NSE Equity,EQ,INE0FMW01018,NSE,QMSMEDI,,QMSMEDI INE0FMW01018,true
QPOWER,Quality Power Electrical Equipments Limited,NSE Equity,BE,INE0SII01026,NSE,QPOWER,,QPOWER INE0SII01026 544367 QPOWER Quality Power Electrical Equipments Ltd,true
QUADFUTURE,Quadrant Future Tek Limited,NSE Equity,EQ,INE0LRY01011,NSE,QUADFUTURE,,QUADFUTURE INE0LRY01011 544336 QUADFUTURE Quadrant Future Tek Ltd,true
QUESS,Quess Corp Limited,NSE Equity,EQ,INE615P01015,NSE,QUESS,,QUESS INE615P01015 539978 QUESS Quess Corp Ltd,true
QUICKHEAL,Quick Heal Technologies Limited,NSE Equity,BE,INE306L01010,NSE,QUICKHEAL,,QUICKHEAL INE306L01010 539678 QUICKHEAL Quick Heal Technologies Ltd,true
QUINT,Quint Digital Limited,NSE Equity,EQ,INE641R01017,NSE,QUINT,,QUINT INE641R01017 539515 QUINT Quint Digital Ltd,true
RACE,Race Eco Chain Limited,NSE Equity,EQ,INE084Q01012,NSE,RACE,,RACE INE084Q01012 537785 RACE Race Eco Chain Ltd,true
RACLGEAR,RACL Geartech Limited,NSE Equity,EQ,INE704B01017,NSE,RACLGEAR,,RACLGEAR INE704B01017 520073 RACLGEAR RACL Geartech Ltd,true
RADAAN,Radaan Mediaworks India Limited,NSE Equity,EQ,INE874F01027,NSE,RADAAN,,RADAAN INE874F01027 590070 RADAAN Radaan Mediaworks India Ltd,true
RADHIKAJWE,Radhika Jeweltech Limited,NSE Equity,EQ,INE583V01021,NSE,RADHIKAJWE,,RADHIKAJWE INE583V01021 540125 RADHIKAJWE Radhika Jeweltech Ltd,true
RADIANTCMS,Radiant Cash Management Services Limited,NSE Equity,EQ,INE855R01021,NSE,RADIANTCMS,,RADIANTCMS INE855R01021 543732 RADIANTCMS Radiant Cash Management Services Ltd,true
RADICO,Radico Khaitan Limited,Fast Moving Consumer Goods,EQ,INE944F01028,NSE,RADICO,,RADICO INE944F01028 532497 RADICO Radico Khaitan Ltd,true
RADIOCITY,Music Broadcast Limited,NSE Equity,EQ,INE919I01024,NSE,RADIOCITY,,RADIOCITY INE919I01024 540366 RADIOCITY Music Broadcast Ltd,true
RAILTEL,Railtel Corporation Of India Limited,Telecommunication,EQ,INE0DD101019,NSE,RAILTEL,,RAILTEL INE0DD101019 543265 RAILTEL RailTel Corporation of India Ltd,true
RAIN,Rain Industries Limited,NSE Equity,EQ,INE855B01025,NSE,RAIN,,RAIN INE855B01025 500339 RAIN Rain Industries Ltd,true
RAINBOW,Rainbow Childrens Medicare Limited,Healthcare,EQ,INE961O01016,NSE,RAINBOW,,RAINBOW INE961O01016 543524 RAINBOW Rainbow Children's Medicare Ltd,true
RAJESHEXPO,Rajesh Exports Limited,NSE Equity,BZ,INE343B01030,NSE,RAJESHEXPO,,RAJESHEXPO INE343B01030 531500 RAJESHEXPO Rajesh Exports Ltd,true
RAJMET,Rajnandini Metal Limited,NSE Equity,EQ,INE00KV01022,NSE,RAJMET,,RAJMET INE00KV01022,true
RAJOOENG,Rajoo Engineers Limited,NSE Equity,BE,INE535F01024,NSE,RAJOOENG,,RAJOOENG INE535F01024 522257 RAJOOENG Rajoo Engineers Ltd,true
RAJPALAYAM,Rajapalayam Mills Limited,NSE Equity,EQ,INE296E01026,NSE,RAJPALAYAM,,RAJPALAYAM INE296E01026 532503 RAJPALAYAM Rajapalayam Mills Ltd,true
RAJRATAN,Rajratan Global Wire Limited,NSE Equity,EQ,INE451D01029,NSE,RAJRATAN,,RAJRATAN INE451D01029 517522 RAJRATAN Rajratan Global Wire Ltd,true
RAJRILTD,Raj Rayon Industries Limited,NSE Equity,BE,INE533D01032,NSE,RAJRILTD,,RAJRILTD INE533D01032 530699 RAJRILTD Raj Rayon Industries Ltd,true
RAJSREESUG,Rajshree Sugars & Chemicals Limited,NSE Equity,EQ,INE562B01019,NSE,RAJSREESUG,,RAJSREESUG INE562B01019 500354 RAJSREESUG Rajshree Sugars & Chemicals Ltd,true
RAJTV,Raj Television Network Limited,NSE Equity,EQ,INE952H01027,NSE,RAJTV,,RAJTV INE952H01027 532826 RAJTV Raj Television Network Ltd,true
RALLIS,Rallis India Limited,NSE Equity,EQ,INE613A01020,NSE,RALLIS,,RALLIS INE613A01020 500355 RALLIS Rallis India Ltd,true
RAMANEWS,Shree Rama Newsprint Limited,NSE Equity,EQ,INE278B01020,NSE,RAMANEWS,,RAMANEWS INE278B01020 500356 RAMANEWS Shree Rama Newsprint Ltd,true
RAMAPHO,Rama Phosphates Limited,NSE Equity,EQ,INE809A01032,NSE,RAMAPHO,,RAMAPHO INE809A01032 524037 RAMAPHO Rama Phosphates Ltd,true
RAMASTEEL,Rama Steel Tubes Limited,NSE Equity,BE,INE230R01035,NSE,RAMASTEEL,,RAMASTEEL INE230R01035 539309 RAMASTEEL Rama Steel Tubes Ltd,true
RAMBHAJO,Advit Jewels Limited,NSE Equity,EQ,INE1SJO01012,NSE,RAMBHAJO,,RAMBHAJO INE1SJO01012 544803 RAMBHAJO Advit Jewels Ltd,true
RAMCOCEM,The Ramco Cements Limited,Construction Materials,EQ,INE331A01037,NSE,RAMCOCEM,,RAMCOCEM INE331A01037 500260 RAMCOCEM The Ramco Cements Ltd,true
RAMCOIND,Ramco Industries Limited,NSE Equity,EQ,INE614A01028,NSE,RAMCOIND,,RAMCOIND INE614A01028 532369 RAMCOIND Ramco Industries Ltd,true
RAMCOSYS,Ramco Systems Limited,NSE Equity,EQ,INE246B01019,NSE,RAMCOSYS,,RAMCOSYS INE246B01019 532370 RAMCOSYS Ramco Systems Ltd,true
RAMKY,Ramky Infrastructure Limited,NSE Equity,EQ,INE874I01013,NSE,RAMKY,,RAMKY INE874I01013 533262 RAMKY Ramky Infrastructure Ltd,true
RAMRAT,Ram Ratna Wires Limited,NSE Equity,EQ,INE207E01023,NSE,RAMRAT,,RAMRAT INE207E01023 522281 RAMRAT Ram Ratna Wires Ltd,true
RANASUG,Rana Sugars Limited,NSE Equity,EQ,INE625B01014,NSE,RANASUG,,RANASUG INE625B01014 507490 RANASUG Rana Sugars Ltd,true
RANEHOLDIN,Rane Holdings Limited,NSE Equity,EQ,INE384A01010,NSE,RANEHOLDIN,,RANEHOLDIN INE384A01010 505800 RANEHOLDIN Rane Holdings Ltd,true
RATEGAIN,Rategain Travel Technologies Limited,NSE Equity,EQ,INE0CLI01024,NSE,RATEGAIN,,RATEGAIN INE0CLI01024 543417 RATEGAIN RateGain Travel Technologies Ltd,true
RATNAMANI,Ratnamani Metals & Tubes Limited,NSE Equity,EQ,INE703B01027,NSE,RATNAMANI,,RATNAMANI INE703B01027 520111 RATNAMANI Ratnamani Metals & Tubes Ltd,true
RATNAVEER,Ratnaveer Precision Engineering Limited,NSE Equity,EQ,INE05CZ01011,NSE,RATNAVEER,,RATNAVEER INE05CZ01011 543978 RATNAVEER Ratnaveer Precision Engineering Ltd,true
RAYMOND,Raymond Limited,NSE Equity,EQ,INE301A01014,NSE,RAYMOND,,RAYMOND INE301A01014 500330 RAYMOND Raymond Ltd,true
RAYMONDLSL,Raymond Lifestyle Limited,NSE Equity,EQ,INE02ID01020,NSE,RAYMONDLSL,,RAYMONDLSL INE02ID01020 544240 RAYMONDLSL Raymond Lifestyle Ltd,true
RAYMONDREL,Raymond Realty Limited,NSE Equity,EQ,INE1SY401010,NSE,RAYMONDREL,,RAYMONDREL INE1SY401010 544420 RAYMONDREL Raymond Realty Ltd,true
RBA,Restaurant Brands Asia Limited,NSE Equity,EQ,INE07T201019,NSE,RBA,,RBA INE07T201019 543248 RBA Restaurant Brands Asia Ltd,true
RBLBANK,RBL Bank Limited,Financial Services,EQ,INE976G01028,NSE,RBLBANK,,RBLBANK INE976G01028 540065 RBLBANK RBL Bank Ltd,true
RBZJEWEL,RBZ Jewellers Limited,NSE Equity,EQ,INE0PEQ01016,NSE,RBZJEWEL,,RBZJEWEL INE0PEQ01016 544060 RBZJEWEL RBZ Jewellers Ltd,true
RCF,Rashtriya Chemicals and Fertilizers Limited,NSE Equity,EQ,INE027A01015,NSE,RCF,,RCF INE027A01015 524230 RCF Rashtriya Chemicals and Fertilizers Ltd,true
RCOM,Reliance Communications Limited,NSE Equity,BE,INE330H01018,NSE,RCOM,,RCOM INE330H01018 532712 RCOM Reliance Communications Ltd,true
RECLTD,REC Limited,Financial Services,EQ,INE020B01018,NSE,RECLTD,,RECLTD INE020B01018 532955 RECLTD REC Ltd,true
REDINGTON,Redington Limited,Services,EQ,INE891D01026,NSE,REDINGTON,,REDINGTON INE891D01026 532805 REDINGTON Redington Ltd,true
REDTAPE,Redtape Limited,NSE Equity,EQ,INE0LXT01019,NSE,REDTAPE,,REDTAPE INE0LXT01019 543957 REDTAPE Redtape Ltd,true
REFEX,Refex Industries Limited,NSE Equity,EQ,INE056I01025,NSE,REFEX,,REFEX INE056I01025 532884 REFEX Refex Industries Ltd,true
REGAAL,Regaal Resources Limited,NSE Equity,BE,INE0MHO01029,NSE,REGAAL,,REGAAL INE0MHO01029 544485 REGAAL Regaal Resources Ltd,true
REGENCERAM,Regency Ceramics Limited,NSE Equity,EQ,INE277C01012,NSE,REGENCERAM,,REGENCERAM INE277C01012 515018 REGENCERAM Regency Ceramics Ltd,true
RELAXO,Relaxo Footwears Limited,NSE Equity,EQ,INE131B01039,NSE,RELAXO,,RELAXO INE131B01039 530517 RELAXO Relaxo Footwears Ltd,true
RELCHEMQ,Reliance Chemotex Industries Limited,NSE Equity,EQ,INE750D01016,NSE,RELCHEMQ,,RELCHEMQ INE750D01016 503162 RELCHEMQ Reliance Chemotex Industries Ltd,true
RELIABLE,Reliable Data Services Limited,NSE Equity,EQ,INE375Y01018,NSE,RELIABLE,,RELIABLE INE375Y01018 544207 RELIABLE Reliable Data Services Ltd,true
RELIANCE,Reliance Industries Limited,Oil Gas & Consumable Fuels,EQ,INE002A01018,NSE,RELIANCE,,RELIANCE INE002A01018 500325 RELIANCE Reliance Industries Ltd,true
RELIGARE,Religare Enterprises Limited,NSE Equity,EQ,INE621H01010,NSE,RELIGARE,,RELIGARE INE621H01010 532915 RELIGARE Religare Enterprises Ltd,true
RELTD,Ravindra Energy Limited,NSE Equity,EQ,INE206N01018,NSE,RELTD,,RELTD INE206N01018 504341 RELTD Ravindra Energy Ltd,true
REMSONSIND,Remsons Industries Limited,NSE Equity,EQ,INE474C01023,NSE,REMSONSIND,,REMSONSIND INE474C01023 530919 REMSONSIND Remsons Industries Ltd,true
RENUKA,Shree Renuka Sugars Limited,NSE Equity,EQ,INE087H01022,NSE,RENUKA,,RENUKA INE087H01022 532670 RENUKA Shree Renuka Sugars Ltd,true
REPCOHOME,Repco Home Finance Limited,NSE Equity,EQ,INE612J01015,NSE,REPCOHOME,,REPCOHOME INE612J01015 535322 REPCOHOME Repco Home Finance Ltd,true
REPL,Rudrabhishek Enterprises Limited,NSE Equity,BE,INE364Z01019,NSE,REPL,,REPL INE364Z01019,true
REPRO,Repro India Limited,NSE Equity,EQ,INE461B01014,NSE,REPRO,,REPRO INE461B01014 532687 REPRO Repro India Ltd,true
RESPONIND,Responsive Industries Limited,NSE Equity,EQ,INE688D01026,NSE,RESPONIND,,RESPONIND INE688D01026 505509 RESPONIND Responsive Industries Ltd,true
RETAIL,JHS Svendgaard Retail Ventures Limited,NSE Equity,EQ,INE03DD01011,NSE,RETAIL,,RETAIL INE03DD01011 544197 RETAIL JHS Svendgaard Retail Ventures Ltd,true
RGL,Renaissance Global Limited,NSE Equity,EQ,INE722H01024,NSE,RGL,,RGL INE722H01024 532923 RGL Renaissance Global Ltd,true
RHETAN,Rhetan TMT Limited,NSE Equity,EQ,INE0KKN01029,NSE,RHETAN,,RHETAN INE0KKN01029 543590 RHETAN Rhetan TMT Ltd,true
RHFL,Reliance Home Finance Limited,NSE Equity,BZ,INE217K01011,NSE,RHFL,,RHFL INE217K01011 540709 RHFL Reliance Home Finance Ltd,true
RHIM,RHI MAGNESITA INDIA LIMITED,Capital Goods,EQ,INE743M01012,NSE,RHIM,,RHIM INE743M01012 534076 RHIM Rhi Magnesita India Ltd,true
RHL,Robust Hotels Limited,NSE Equity,EQ,INE508K01013,NSE,RHL,,RHL INE508K01013 543901 RHL Robust Hotels Ltd,true
RICOAUTO,Rico Auto Industries Limited,NSE Equity,EQ,INE209B01025,NSE,RICOAUTO,,RICOAUTO INE209B01025 520008 RICOAUTO Rico Auto Industries Ltd,true
RIIL,Reliance Industrial Infrastructure Limited,NSE Equity,EQ,INE046A01015,NSE,RIIL,,RIIL INE046A01015 523445 RIIL Reliance Industrial Infrastructure Ltd,true
RIR,RIR Power Electronics Limited,NSE Equity,EQ,INE302D01024,NSE,RIR,,RIR INE302D01024 517035 RIR RIR Power Electronics Ltd,true
RISHABH,Rishabh Instruments Limited,NSE Equity,EQ,INE0N2P01017,NSE,RISHABH,,RISHABH INE0N2P01017 543977 RISHABH Rishabh Instruments Ltd,true
RITCO,Ritco Logistics Limited,NSE Equity,EQ,INE01EG01016,NSE,RITCO,,RITCO INE01EG01016 542383 RITCO Ritco Logistics Ltd,true
RITES,RITES Limited,Construction,EQ,INE320J01015,NSE,RITES,,RITES INE320J01015 541556 RITES RITES Ltd,true
RKDL,Ravi Kumar Distilleries Limited,NSE Equity,EQ,INE722J01012,NSE,RKDL,,RKDL INE722J01012 533294 RKDL Ravi Kumar Distilleries Ltd,true
RKEC,RKEC Projects Limited,NSE Equity,EQ,INE786W01010,NSE,RKEC,,RKEC INE786W01010,true
RKFORGE,Ramkrishna Forgings Limited,Automobile and Auto Components,EQ,INE399G01023,NSE,RKFORGE,,RKFORGE INE399G01023 532527 RKFORGE Ramkrishna Forgings Ltd,true
RKSWAMY,R K Swamy Limited,NSE Equity,EQ,INE0NQ801033,NSE,RKSWAMY,,RKSWAMY INE0NQ801033 544136 RKSWAMY R K Swamy Ltd,true
RMC,RMC Switchgears Limited,NSE Equity,EQ,INE655V01019,NSE,RMC,,RMC INE655V01019 540358 RMC RMC Switchgears Ltd,true
RMDRIP,R M Drip and Sprinklers Systems Limited,NSE Equity,EQ,INE219Y01026,NSE,RMDRIP,,RMDRIP INE219Y01026 544456 RMDRIP R M Drip and Sprinklers Systems Ltd,true
